name,TRI,mean_elev,median_elev,min_elev,max_elev,Nearest_Dist,nearest_occ,richness,presence,area,mean_csi,sd_csi,lineage,dispersal,n_habitat,archipelago
Cayo Cantiles,3.893057565,6.4207421,6,-7,17,13479.10834,83001.41186,0,0,39727811.33,0.13084875,0.004094879,anolis,moderate,37,carib
Cayo Coco,2.966433656,6.309907355,6,-13,15,23230.53878,0,4,1,273981518.5,0.126831224,0.001792185,anolis,moderate,37,carib
Cayo Coco.1,5.07245361,5.606217617,5,-2,27,8627.604568,65916.26397,0,0,4981876.509,0.146755517,0.002213371,anolis,moderate,37,carib
Cayo Coco.2,5.475884175,7.438130156,7,-5,15,5253.967774,44698.97549,0,0,5675449.343,0.142736062,0,anolis,moderate,37,carib
Cayo Coruita,5.79221889,6.332425068,6,-10,27,6418.840458,153691.5456,0,0,1892230.798,0.123093781,0.001626701,anolis,moderate,37,carib
Cayo Cruz,4.142414346,1.829518717,2,-105,73,13439.8877,70871.65178,0,0,24288255.3,0.13564083,0,anolis,moderate,37,carib
Cayo Cruz del Padre,3.754790785,5.4342723,5,-1,11,3327.673311,262954.5066,0,0,2202317.325,0.133985862,0.001552585,anolis,moderate,37,carib
Cayo Cuarto,5.660774951,4.964028777,5,-5,27,3582.573987,63735.29905,0,0,2150029.318,0.132987678,0.001085121,anolis,moderate,37,carib
Cayo de Buenavista,4.397840142,6.055759056,6,-6,14,13472.90999,181403.9568,0,0,12723508.43,0.153764591,0,anolis,moderate,37,carib
Cayo de la Cruz,3.192507148,4.417127072,4,0,8,3502.335268,168311.3595,0,0,1890709.62,0.131703049,0.003042644,anolis,moderate,37,carib
Cayo de la Pipa,4.28244286,4.2899729,4,0,9,10631.63833,50576.41076,0,0,1879027.466,0.12702528,0.005448589,anolis,moderate,37,carib
Cayo de los Indios,11.45772565,6.689376443,7,-114,57,27652.20185,38985.49201,0,0,4535321.738,0.137194984,0.000201072,anolis,moderate,37,carib
Cayo de NavÃƒÂ­o,5.035029564,5.425959781,5,-1,14,5392.595217,34205.62926,0,0,2811416.187,0.12480028,0,anolis,moderate,37,carib
Cayo del Cristo,5.626868507,5.171875,5,-14,11,2530.54146,171473.4906,0,0,2301980.305,0.135811821,0.00879651,anolis,moderate,37,carib
Cayo del MasÃƒÂ­o,3.255750234,6.20043573,6,2,13,9517.725249,136365.1133,0,0,11887418.93,0.125034031,0.002257665,anolis,moderate,37,carib
Cayo del Medio de Marcos,2.739546108,3.103857567,3,0,7,4055.254472,129996.2752,0,0,1753906.653,0.122376148,0.001909152,anolis,moderate,37,carib
Cayo del Pasaje,4.655267471,8.276785714,8,4,13,8695.509772,92049.17397,0,0,1147940.928,0,0,anolis,moderate,37,carib
Cayo del Rosario,4.030646847,7.033893221,7,-1,51,8303.607243,98126.88808,0,0,17362005.02,0.129420899,0.000921341,anolis,moderate,37,carib
Cayo Diego,8.761081919,8.947867299,9,1,26,2338.072091,174807.6715,0,0,1105692.748,0.133917265,0.004047499,anolis,moderate,37,carib
Cayo Diego PÃƒÂ©rez,3.721492773,6.331186259,6,-5,13,3345.41098,138320.6631,0,0,9688166.845,0.128407612,0,anolis,moderate,37,carib
Cayo Divisa de Piedra,4.583589097,8.297709924,8,4,14,7476.027903,102743.6873,0,0,1357524.399,0.127943046,0.001346918,anolis,moderate,37,carib
Cayo DoÃƒÂ±a MarÃƒÂ­a,6.804352978,7.382882883,7,1,17,5392.595217,31372.24911,0,0,1144591.249,0.131385565,0.009590494,anolis,moderate,37,carib
Cayo El Sapo,3.712219637,2.40923825,2,-81,18,8618.050966,31701.97749,0,0,6410554.452,0.126233369,0.001061067,anolis,moderate,37,carib
Cayo Empalizada de Sotavento,3.721042937,4.715950181,4,-11,25,6748.597848,186952.8555,0,0,12880969.02,0.127884105,0,anolis,moderate,37,carib
Cayo Ernest Thaelmann,7.48482131,4.346982759,5,-186,32,11417.38165,157410.0937,0,0,12064926.16,0.132102367,0.005751549,anolis,moderate,37,carib
Cayo Esquivel del Sur,3.66180963,5.865814696,6,-5,46,6234.882876,178169.3751,0,0,11281205.84,0.130752859,0.0028846,anolis,moderate,37,carib
Cayo Estopa,6.322564433,7.272980501,7,-17,28,7476.027903,108008.5326,0,0,1881977.225,0.132415622,0.00014056,anolis,moderate,37,carib
Cayo Flamenco,5.791514023,5.971698113,6,1,11,3345.41098,136170.355,0,0,1105413.515,0.126726914,0.005748972,anolis,moderate,37,carib
Cayo Fragoso,2.869023881,1.845281616,2,-24,17,21589.95688,109155.8075,0,0,83451244.15,0.122062458,0.000814404,anolis,moderate,37,carib
Cayo FrancÃƒÂ©s,7.995519336,7.302344382,7,-29,56,4219.577484,79513.87843,0,0,6403057.903,0.130010353,0.005992399,anolis,moderate,37,carib
Cayo Galindo,3.621409048,5.019431146,5,-18,27,3327.673311,265344.5385,0,0,18327799.15,0.13247633,0,anolis,moderate,37,carib
Cayo GenovÃƒÂ©s,4.442114579,4.763687151,4,-64,23,5956.839602,258242.4111,0,0,9247531.21,0.13571171,0.001178135,anolis,moderate,37,carib
Cayo Grande,5.168201384,3.564891519,3,-43,14,9808.526795,77486.47109,0,0,13328614.35,0.14875034,0.011807326,anolis,moderate,37,carib
Cayo Grande.1,2.698221139,2.31420765,2,-2,10,3978.522353,72493.10651,0,0,3824906.474,0.152384868,0.01939982,anolis,moderate,37,carib
Cayo Grande.2,4.83054383,2.246049661,2,-9,10,3978.522353,72318.66346,0,0,2383435.652,0.157655095,0.025390938,anolis,moderate,37,carib
Cayo Grande.3,6.428061323,8.263157895,8,0,16,3317.783562,37640.78525,0,0,1996853.197,0.129496505,0.004460412,anolis,moderate,37,carib
Cayo Grande.4,6.128485911,8.310240964,8,1,15,6134.424937,39007.90814,0,0,3419264.817,0.126152534,0.002900182,anolis,moderate,37,carib
Cayo Grande.5,11.70341058,8.537953795,9.5,-66,131,6638.136663,39033.93281,0,0,3134632.225,0,0,anolis,moderate,37,carib
Cayo Guajaba,4.039728112,4.259522717,3,-114,309,9741.074429,117280.1381,0,0,90699469.25,0.133509566,0.003121148,anolis,moderate,37,carib
Cayo Guanal,6.83950517,2.35725429,2,-17,74,9016.963891,58417.74183,0,0,3308794.432,0.137312472,0.00571714,anolis,moderate,37,carib
Cayo Guao,2.717897456,1.991596639,2,-1,6,5329.70907,128876.897,0,0,1876282.722,0.133693308,0.000401343,anolis,moderate,37,carib
Cayo GuÃƒÂ¡simas,3.087125337,2.006734007,2,0,7,5080.870931,19290.89169,0,0,1551781.336,0.144714855,0.001091783,anolis,moderate,37,carib
Cayo Guillermo,3.287427862,3.858082381,3,-4,14,6756.88383,26245.92382,0,0,14966654.59,0.124933653,0,anolis,moderate,37,carib
Cayo GÃƒÂ¼incho,2.948787776,2.581818182,3,0,5,19438.35963,140728.7648,0,0,1430393.195,0.143370129,0.000589118,anolis,moderate,37,carib
Cayo GuzmÃƒÂ¡n,4.383618823,5.31875,5,0,12,5284.394555,102384.3594,0,0,3341265.067,0.131471798,0.000138747,anolis,moderate,37,carib
Cayo Hachuela,5.960636139,4.925589837,5,-26,37,1981.755785,163702.5775,0,0,2873997.859,0.129763734,0.003144597,anolis,moderate,37,carib
Cayo Hicacos,8.113799038,5.871271586,6,-59,11,4108.085059,50824.74315,0,0,3329399.676,0.138286874,0.005269578,anolis,moderate,37,carib
Cayo Iguana,2.494962917,2.970845481,3,-1,8,5959.912122,57965.9516,0,0,5308302.256,0.127581105,0.003800142,anolis,moderate,37,carib
Cayo Iguana.1,2.822592653,4.261612022,4,1,13,2530.54146,172080.9921,0,0,7584094.451,0.128158823,0,anolis,moderate,37,carib
Cayo InÃƒÂ©s de Soto,41.10643428,11.49887892,8,-1560,640,3089.082741,159462.2526,0,0,4612726.067,0.125889778,0.002563693,anolis,moderate,37,carib
Cayo Juan RuÃƒÂ­z,9.918503269,7.437037037,7,-6,76,29689.01966,109586.8848,0,0,2097988.318,0.123765588,0,anolis,moderate,37,carib
Cayo Judas,2.737668074,3.625421822,3,-2,15,28710.95766,29594.1543,0,0,9194054.227,0.143270075,0.005526889,anolis,moderate,37,carib
Cayo Jutias,6.639255854,7.504098361,7,-1,23,2338.072091,173351.5699,0,0,1272891.968,0.136779279,0,anolis,moderate,37,carib
Cayo La Aguada,3.920065905,4.718535469,5,0,9,5143.071659,90510.18234,0,0,2261549.903,0.126411352,0.002769538,anolis,moderate,37,carib
Cayo La AlegrÃƒÂ­a,3.531463172,2.223533751,2,-13,45,4700.132557,106244.299,0,0,14028361.2,0.129760265,0,anolis,moderate,37,carib
Cayo La Grifa,12.07788665,7.247663551,7,-16,29,3582.573987,60976.03059,0,0,1113530.589,0.134204075,0,anolis,moderate,37,carib
Cayo La Potala,3.621393075,3.766851339,3,-35,54,4219.577484,79002.06056,0,0,11189178.14,0.126834693,0.003576151,anolis,moderate,37,carib
Cayo La Vieja Pepilla,4.342436803,4.532110092,5,-10,12,3889.103328,64649.40773,0,0,1111898.467,0.127721906,0,anolis,moderate,37,carib
Cayo La Yana,4.011991279,5.939278937,6,-1,11,8084.259308,201163.1959,0,0,2689956.026,0.125762607,0.001602638,anolis,moderate,37,carib
Cayo Lanzanillo,4.891316101,6.041916168,6,-5,20,7168.100746,147437.81,0,0,1753310.376,0.130388759,0.005015486,anolis,moderate,37,carib
Cayo Largo,9.148679368,5.980885842,6,-526,128,17957.23289,140052.0933,0,0,39517975.73,0.131856008,0.006527208,anolis,moderate,37,carib
Cayo Las Caguamas,6.418173172,0.516516517,1,-107,7,27944.11142,128265.4419,0,0,7023504.21,0.146097315,0.012057367,anolis,moderate,37,carib
Cayo Las PicÃƒÂºas,2.985180565,4.792553191,5,-4,16,7336.205847,195464.6879,0,0,8766091.61,0.127343133,0,anolis,moderate,37,carib
Cayo Levisa,13.34933524,3.90990991,3,-21,23,7904.950421,151826.6957,0,0,1731444.393,0.130545909,0.011139238,anolis,moderate,37,carib
Cayo Los Cayuelos,5.726258534,0.675925926,0,-15,15,4585.075481,84968.39685,0,0,1686202.203,0.124082267,0,anolis,moderate,37,carib
Cayo Los Quitasoles,4.346622557,5.529049296,5,-5,56,2293.478828,156124.7883,0,0,5826210.466,0.128616643,0.003273416,anolis,moderate,37,carib
Cayo Lucas,5.001672012,2.429433052,2,-9,24,4627.333894,85513.29624,0,0,4292803.372,0.126513677,0.001438676,anolis,moderate,37,carib
Cayo Luis Pena,40.81082326,39.85490196,30,1,139,4703.774518,23318.71081,0,0,1330382.106,0.14607159,0.007054107,anolis,moderate,37,carib
Cayo MajÃƒÂ¡,4.437978262,4.890160183,5,-9,11,3889.103328,68535.82302,0,0,2316562.926,0.127850726,0.00018218,anolis,moderate,37,carib
Cayo Mal PaÃƒÂ­s,3.799920455,4.263291139,4,1,10,18442.56469,101964.9175,0,0,2060135.147,0.128404533,0.002603139,anolis,moderate,37,carib
Cayo Mangle Alto,4.275663283,3.154835745,3,-79,22,10110.28967,82254.48334,0,0,22833541.6,0.147023574,0.001786478,anolis,moderate,37,carib
Cayo Marcos,3.304931856,2.665239115,3,-3,8,3836.114005,132825.4973,0,0,7271350.602,0.120612457,0,anolis,moderate,37,carib
Cayo Mariposa,3.155174061,4.520458265,4,1,10,1981.755785,164948.1107,0,0,3168244.806,0.128549248,0.001417504,anolis,moderate,37,carib
Cayo MatÃƒÂ­as,4.223786052,6.79957657,7,-7,20,7265.02734,43228.13384,0,0,7399346.687,0.142552614,0,anolis,moderate,37,carib
Cayo Medano de Casiguas,4.118685139,4.600512164,4,-4,30,7904.950421,150370.1439,0,0,4041593.418,0.122248553,0.000499841,anolis,moderate,37,carib
Cayo Media Luna,3.680830471,3.776679842,4,-6,8,22397.44945,159499.4362,0,0,2638218.309,0.139137492,5.76E-05,anolis,moderate,37,carib
Cayo MÃƒÂ©gano Grande,2.907600176,2.630789302,3,-18,10,10161.04145,57067.18303,0,0,7959586.181,0.131944403,6.88E-05,anolis,moderate,37,carib
Cayo Miraflores,56.50776121,-2.036603221,1,-292,11,6311.159141,92270.26563,0,0,3604318.426,0.172992196,0.020390104,anolis,moderate,37,carib
Cayo Moa Grande,8.831650522,4.791183295,5,-56,26,167804.3873,167804.3873,0,0,2269522.199,0.17723085,0,anolis,moderate,37,carib
Cayo MontaÃƒÂ±ÃƒÂ©s,3.553535217,4.382142857,4,2,9,4700.132557,108229.1373,0,0,1483853.655,0.137107022,0.004870585,anolis,moderate,37,carib
Cayo Norte,32.93866635,31.40343348,24,1,94,4232.506409,30816.10759,0,0,1238858.408,0.14572002,0.005322083,anolis,moderate,37,carib
Cayo Palma,5.38566573,7.954602774,8,-2,15,4108.085059,51403.23765,0,0,4130387.756,0.128111318,0,anolis,moderate,37,carib
Cayo ParedÃƒÂ³n Grande,3.238623349,2.236242357,2,-34,13,8420.904196,29435.67531,0,0,9396602.5,0.130011261,0,anolis,moderate,37,carib
Cayo Piedra del Obispo,5.590744073,5.075647668,5,-44,25,6748.597848,193178.4603,0,0,4961629.433,0.129538029,0,anolis,moderate,37,carib
Cayo Piedra Grande,29.88978226,-0.399193548,2,-151,35,9097.637901,97215.68579,0,0,1284657.467,0.176054284,0.036492343,anolis,moderate,37,carib
Cayo Providencia,14.62717599,3.075949367,3,-42,64,3612.472606,23721.67591,0,0,1255912.779,0.147612959,0,anolis,moderate,37,carib
Cayo Pueblo Viejo,5.688974586,2.400440044,2,-76,31,5426.48099,79879.69223,0,0,4670035.977,0.128911311,0.004298292,anolis,moderate,37,carib
Cayo Puerco,4.830263245,8.138392857,9,2,13,111869.5919,242967.204,0,0,1166418.819,0.137092799,0,anolis,moderate,37,carib
Cayo Punta de los Machos,2.536561566,1.361904762,1,-1,5,3843.258251,27901.98293,0,0,2180669.979,0.146269068,0.001219726,anolis,moderate,37,carib
Cayo Punta Iguna,5.486633075,2.390365449,2,-20,11,3275.736987,121309.082,0,0,3146435.171,0.146432251,0.00103991,anolis,moderate,37,carib
Cayo Punta Tierra del GuzmÃƒÂ¡n,3.26406584,3.677894737,4,0,8,5284.394555,107668.5082,0,0,2449217.555,0.13025631,0.001857707,anolis,moderate,37,carib
Cayo Quitasol,4.061689228,4.13963964,4,-1,14,3317.783562,34626.98005,0,0,1150024.949,0.127100565,0.000140149,anolis,moderate,37,carib
Cayo Rabihorcado,5.731165776,7.305019305,7,0,14,5253.967774,39507.05452,0,0,1333691.043,0.142629415,0.000150822,anolis,moderate,37,carib
Cayo Rancho de CÃƒÂ¡ndido,3.9885691,3.621428571,3,-3,25,11417.38165,168518.258,0,0,4411583.972,0.12499488,0.004342432,anolis,moderate,37,carib
Cayo Rapado Grande,6.626066908,9.335203366,9,-13,21,10281.86494,178745.7749,0,0,3685191.925,0.139563362,0.002394633,anolis,moderate,37,carib
Cayo Real,5.405952504,7.303402119,7,1,14,10668.76411,84213.15785,0,0,9318096.942,0,0,anolis,moderate,37,carib
Cayo Redondo,6.025908879,6.332706767,6,-3,18,7317.537775,41423.09563,0,0,2785964.819,0.127068537,0.003455657,anolis,moderate,37,carib
Cayo Redondo.1,9.605765963,8.985347985,9,-11,45,3089.082741,156713.4271,0,0,1380314.317,0.123584863,0.001253252,anolis,moderate,37,carib
Cayo Rico,4.090482042,6.205970149,6,-20,11,14152.58628,122116.1377,0,0,1754255.529,0,0,anolis,moderate,37,carib
Cayo Romano,3.886224992,3.281570307,3,-124,126,9016.963891,64372.65819,0,0,778202926.9,0.138057153,0.006213526,anolis,moderate,37,carib
Cayo Salinas,23.6228262,6.655063291,3,-23,289,4585.075481,81740.37013,0,0,1642385.982,0.127574816,0,anolis,moderate,37,carib
Cayo San Juan,4.029778716,5.447187141,6,-2,31,4498.667676,30820.00565,0,0,9053103.235,0.139748295,0.000157738,anolis,moderate,37,carib
Cayo San Juan.1,4.624585457,6.299741602,7,0,11,4498.667676,33626.54747,0,0,2036133.966,0.141719058,0.002749197,anolis,moderate,37,carib
Cayo Santa Maria,3.7682467,5.435533217,5,-23,24,4591.866818,61150.42392,0,0,23694337.32,0.126338527,0,anolis,moderate,37,carib
Cayo Sifonte,3.22891776,1.897019992,2,-6,18,5329.70907,131893.2879,0,0,13804280.71,0.134034398,0.003285388,anolis,moderate,37,carib
Cayo TÃƒÂ­o Pepe,3.419825685,3.534604227,3,-10,12,4388.403746,75238.0954,0,0,12477783.69,0.126986489,0,anolis,moderate,37,carib
Cayo Traviesa,4.710483334,7.401826484,7,2,13,20157.11484,107096.5365,0,0,1135004.893,0.126043888,0.002499481,anolis,moderate,37,carib
Cayo Tumba la Olla,3.109354648,6.170232558,6,0,12,2994.100933,161243.2499,0,0,5542436.56,0.127680019,0,anolis,moderate,37,carib
Cayos Aguardiente,5.812898294,6.909774436,7,-30,34,3171.213809,62021.19161,0,0,1384854.961,0.136329107,0.002010849,anolis,moderate,37,carib
Cayos Aguardiente.1,5.619101134,6.713846154,7,1,45,3171.213809,65143.93376,0,0,3356330.867,0.13645231,0.002083371,anolis,moderate,37,carib
Cayos Blancos,4.596320789,4.88,4,-3,13,4016.256063,252952.2741,0,0,2053338.323,0.139982246,0.000315016,anolis,moderate,37,carib
Cayos Boca de Alonso,4.194683797,6.955488332,7,0,14,5550.06374,39033.35189,0,0,12113810.58,0.140948451,0.003642766,anolis,moderate,37,carib
Cayos Cinco Balas,2.680514744,1.422131148,2,-7,4,2777.834255,71293.69328,0,0,1287225.462,0.142489292,0.011390217,anolis,moderate,37,carib
Cayos Cinco Balas.1,2.939208066,2.837974684,2,0,8,2777.834255,69662.38126,0,0,2071179.207,0.138568565,0.005845473,anolis,moderate,37,carib
Cayos Cinco Balas.2,3.010506223,2.593457944,2,-1,7,4535.263753,71199.20016,0,0,1130461.537,0.142634958,0.00054989,anolis,moderate,37,carib
Cayos Cinco Balas.3,2.673812729,2.417927171,2,-7,15,4110.666018,69486.09194,0,0,9376604.492,0.142246127,0,anolis,moderate,37,carib
Cayos de la Enfermeria,6.618339715,7.602272727,7,-19,21,3889.361652,161027.4902,0,0,1818084.187,0.125874639,0,anolis,moderate,37,carib
Cayos de la Herradura,3.7733159,3,3,-1,23,4605.687783,74154.03831,0,0,2571273.184,0.134524938,0.005923385,anolis,moderate,37,carib
Cayos de las Cinco Leguas,3.036935975,6.23126615,6,1,12,5956.839602,255801.8253,0,0,8006332.164,0.136045389,4.34E-05,anolis,moderate,37,carib
Cayos de San Felipe,6.663882462,6.844243792,7,-54,21,8627.604568,73766.12966,0,0,2310849.835,0.146842152,0.0024328,anolis,moderate,37,carib
Cayos Dromedarios,2.834454589,4.853375527,5,0,13,2994.100933,159456.6078,0,0,9815479.181,0.128399167,0.000932045,anolis,moderate,37,carib
Cayos Falcones,3.78096616,4.238267148,4,-5,11,5230.987125,229958.5835,0,0,2848849.166,0.12962231,0.001426945,anolis,moderate,37,carib
Cayos Jutias,3.917934818,5.329020333,5,-4,12,2293.478828,154588.1724,0,0,2807947.644,0.130863786,0.005181765,anolis,moderate,37,carib
Cayos los Cayuelos,8.378208782,8.78111588,9,0,14,10189.06819,33519.61462,0,0,1229357.13,0.140705943,0.002524723,anolis,moderate,37,carib
Cayos Pajonal,2.602387363,0.839491917,1,-2,11,3836.114005,136341.8661,0,0,4487010.744,0.124600785,0.004825916,anolis,moderate,37,carib
Cayos Pingues,3.008330865,1.720994475,2,-4,6,3275.736987,119479.4261,0,0,1914373.787,0.147167578,0,anolis,moderate,37,carib
Chacachacare,97.35127157,80.95198903,74,-548,469,6854.454223,57620.63157,0,0,4028657.927,0.166770957,0.000166385,anolis,moderate,37,carib
Coakley Cay,4.919699328,4.317725753,4,-7,12,4544.58424,19023.6331,0,0,1541031.437,0.135671601,0.004455133,anolis,moderate,37,carib
Compass Cay,6.959411841,8.031894934,7,-3,21,2638.199439,92539.45734,0,0,2729525.44,0.128111571,0,anolis,moderate,37,carib
Conception Island,5.314658572,3.67918858,3,-9,19,31429.57685,66976.56489,0,0,6845071.73,0.159791853,0.015841589,anolis,moderate,37,carib
Cooper,50.86233928,42.05454545,30,-1,146,7605.456231,8428.681704,0,0,1483777.013,0.170661464,0.033695634,anolis,moderate,37,carib
Cotton Cay,9.532026808,11.48672566,11,-14,24,8630.380073,157052.5861,0,0,1735666.783,0.151530489,0.010404125,anolis,moderate,37,carib
Cotton Cay.1,5.053939894,5.649038462,6,-6,12,6516.140893,101687.8834,0,0,1077680.337,0.182794347,0,anolis,moderate,37,carib
Crooked,2.427009045,2.897959184,3,0,7,2079.605698,30146.76655,0,0,3045141.808,0.141107445,0.002293178,anolis,moderate,37,carib
Crooked Island,4.349596831,5.123704173,4,-37,135,22072.67044,0,3,1,252842055.2,0.147560935,0.013933021,anolis,moderate,37,carib
Cross Cays,3.25683076,-0.326848249,0,-6,3,1605.021144,48559.11646,0,0,1297990.575,0.175111026,0,anolis,moderate,37,carib
Cuba,11.43179574,104.4066121,54,-1955,2140,19290.89169,0,34,1,1.05E+11,0.148799694,0.016376015,anolis,moderate,37,carib
Current Island,8.000439645,8.811269147,9,-94,114,17254.77066,56935.14305,0,0,9313730.837,0.125691786,0,anolis,moderate,37,carib
Darby Island,8.770839611,9.611374408,9,-17,25,3688.522804,44774.82345,0,0,3252194.706,0.141373172,0,anolis,moderate,37,carib
de Culebra,32.59214643,44.71408975,38,-5,190,4232.506409,26738.14407,0,0,27118805.85,0.151273988,0.000303194,anolis,moderate,37,carib
Dellis Cay,2.589468776,3.753180662,4,1,7,2643.788282,11347.38015,0,0,2005831.744,0.214831099,0,anolis,moderate,37,carib
Desecheo,71.50004547,71.15315315,65,1,185,54522.28872,0,1,1,1186876.211,0.236400515,0,anolis,moderate,37,carib
Dilly Cay,10.05249691,5.389121339,5,-36,12,8439.937536,138532.7972,0,0,1219924.759,0.168848082,0.000779632,anolis,moderate,37,carib
Dog Island,11.29661024,12.31,10,-4,32,21966.01525,21966.01525,0,0,2104009.567,0.143318847,0.001231952,anolis,moderate,37,carib
Dominica,63.43986238,353.9854734,318,-181,1419,54141.64826,94015.19736,0,0,753454493.5,0.160306494,0.010332226,anolis,moderate,37,carib
East Caicos,3.528957049,5.976442346,5,-18,85,10631.86708,48476.22999,0,0,197458120.8,0.171624044,0.003862953,anolis,moderate,37,carib
East Caicos.1,4.027382895,3.898617512,4,-12,7,8027.663952,55994.48984,0,0,1154161.34,0.195740379,0.027861859,anolis,moderate,37,carib
Elbow Cay,7.565508105,9.146732429,8,0,26,4167.857142,142976.8755,0,0,4077013.436,0.151520482,0.019069266,anolis,moderate,37,carib
Eleuthera,6.587061192,11.87394839,10,-225,125,54782.19168,0,3,1,431551463,0.130428549,0.009317518,anolis,moderate,37,carib
Flamingo Cay,7.694795881,6.711442786,5,-1,27,46066.27098,77644.02717,0,0,1072467.508,0.133803971,0.003474302,anolis,moderate,37,carib
Frazer?s Hog Cay,5.126919678,4.987425546,4,-12,15,5511.149822,63415.00375,0,0,7636619.954,0.148679319,0.021331879,anolis,moderate,37,carib
Gaspar Grande,39.82434692,42.307393,39,2,98,4571.073912,47655.56111,0,0,1406764.278,0.172241092,0.000817881,anolis,moderate,37,carib
Gold Cay,2.840360546,4.916883117,5,0,7,6537.834106,81270.46533,0,0,1982187.622,0.137118824,0.007336428,anolis,moderate,37,carib
Gorda Cay,8.484695335,3.225840336,3,-166,21,16707.70469,105778.5096,0,0,4788737.021,0.153722093,0.020980422,anolis,moderate,37,carib
Grand Bahama,2.791622245,4.283787192,4,-132,111,15760.04663,0,2,1,954036918.8,0.183321421,0.007080766,anolis,moderate,37,carib
Grand Bahama.1,3.034172676,2.303797468,2,-14,9,1030.558845,38221.69615,0,0,1982726.211,0.187535658,0,anolis,moderate,37,carib
Grand Bahama.2,2.526821276,2.093851133,2,0,12,1030.558845,39195.55827,0,0,1559327.293,0.187535658,0,anolis,moderate,37,carib
Grand Bahama.3,2.177284187,2.414545455,2,0,6,1257.67128,36074.84215,0,0,1377795.134,0.186941087,0.000840851,anolis,moderate,37,carib
Grand Bahama.4,4.359220078,3.787513691,3,-13,90,1257.67128,36975.60737,0,0,4583197.723,0.186706002,0.000720632,anolis,moderate,37,carib
Grand Bahama.5,2.174946203,1.35046729,1,-1,4,11273.56668,23037.95497,0,0,2116951.048,0.191660747,0.005210278,anolis,moderate,37,carib
Grand Bahama.6,1.976033095,1.27826087,1,-1,5,2637.602013,15760.04663,0,0,1740780.11,0.196822524,0,anolis,moderate,37,carib
Grand Cay,2.613288081,0.835025381,1,-5,5,27280.74052,65782.25453,0,0,1978273.968,0.195031099,0.008227623,anolis,moderate,37,carib
Grand Cayman,4.5786522,6.787415543,6,-122,71,132749.5907,0,3,1,202825067.5,0.160810108,0.005709894,anolis,moderate,37,carib
Grand Turk,5.892085547,7.072887124,6,-9,27,11478.26448,97034.02551,1,1,18424807.72,0.178006597,0.001312463,anolis,moderate,37,carib
Grande Cayemite,16.61113297,81.14490598,72,-55,371,6346.859221,264208.0407,0,0,50024761.91,0.185965583,0.004791106,anolis,moderate,37,carib
Great Abaco,5.28627325,5.080559269,5,-722,141,2932.853961,119970.7952,0,0,1139138737,0.151446967,0.02276525,anolis,moderate,37,carib
Great Abaco.1,93.03980266,-24.4254386,0,-243,3,2932.853961,117254.7021,0,0,1152820.288,0.095318109,0,anolis,moderate,37,carib
Great Abaco.10,41.58866606,-7.058639562,0,-490,6,2040.287894,115464.3903,0,0,6395422.914,0.106415961,0.002978563,anolis,moderate,37,carib
Great Abaco.13,23.82854475,-0.707089552,2,-185,60,3618.491657,119026.4725,0,0,2691642.836,0.186430564,0.007547457,anolis,moderate,37,carib
Great Abaco.16,52.32868196,-4.411326379,1,-706,65,1756.016051,115639.5972,0,0,3366036.497,0.151562657,0.055814571,anolis,moderate,37,carib
Great Abaco.17,7.985659092,-0.387464387,0,-48,3,4480.272555,109534.0077,0,0,1744013.752,0.111248359,0,anolis,moderate,37,carib
Great Abaco.18,12.63604384,1.873188406,1,-54,41,1756.016051,114004.387,0,0,1407934.715,0.14446054,0.045770661,anolis,moderate,37,carib
Great Abaco.19,24.06510157,-1.728110599,0,-49,21,5728.508405,119941.8885,0,0,1077667.242,0.182961904,0.001840732,anolis,moderate,37,carib
Great Abaco.2,126.1839743,-19.65957447,0,-510,9,3262.950835,118075.4795,0,0,2610653.363,0.097139843,0.001578771,anolis,moderate,37,carib
Great Abaco.3,4.278052405,0.271293375,1,-18,4,4288.086006,112626.107,0,0,1601427.006,0.097825892,0,anolis,moderate,37,carib
Great Abaco.4,105.8795462,-23.86624204,0,-635,2,2720.161452,121652.0521,0,0,2354217.079,0.14917185,0.037427169,anolis,moderate,37,carib
Great Abaco.5,73.11922649,-17.02583026,0,-544,41,1995.770615,119446.9375,0,0,1378847.437,0.100174736,0.002920381,anolis,moderate,37,carib
Great Abaco.6,64.02504363,-16.02103787,0,-481,25,3956.993005,114746.644,0,0,3585617.85,0.100736412,0.004898272,anolis,moderate,37,carib
Great Abaco.7,57.28290128,-2.095833333,1,-195,69,1995.770615,118949.0139,0,0,1195932.717,0.102239758,0,anolis,moderate,37,carib
Great Abaco.9,150.7785731,-29.89090909,0,-621,130,2040.287894,116969.9662,0,0,1337656.798,0.104315698,0.002935823,anolis,moderate,37,carib
Great Camanoe,51.64138415,62.76517572,58,2,158,3850.65221,11474.98136,0,0,3324502.677,0.148393512,0.005334737,anolis,moderate,37,carib
Great Exuma,4.733856804,7.057833343,6,-9,33,13235.48716,0,2,1,178000013,0.13568929,0.008816214,anolis,moderate,37,carib
Great Exuma.1,3.803385821,2.733215548,2,-2,13,8465.638847,13235.48716,0,0,5798388.045,0.132176124,0.000314447,anolis,moderate,37,carib
Great Exuma.3,7.225544039,2.9,3,-17,6,11775.89253,17309.39179,0,0,1084195.669,0.138248734,0.009430452,anolis,moderate,37,carib
