"SpeciesName","Genus","Species","Longitude","Latitude","datasetKey"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.354289,20.796611,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.369567,20.772786,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.301452,20.707028,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.245392,20.726533,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.254771,20.772949,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.375858,20.703809,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.360324,20.768291,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.173539,20.654234,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.266147,20.604988,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.236299,20.739147,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.395457,20.634431,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.332536,20.771611,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.354467,20.678095,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.395433,20.759396,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.347617,20.708771,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.278633,20.636277,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.266378,20.713796,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.288239,20.601102,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.240521,20.627524,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.200979,20.64846,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.251051,20.782142,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.380483,20.602957,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.23688,20.668203,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.233016,20.788504,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.218976,20.737618,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.375598,20.757566,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.241819,20.793717,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.303377,20.653795,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.286535,20.759619,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.281877,20.785899,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.336575,20.650152,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.292243,20.789062,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.36559,20.788628,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.276957,20.662334,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.299524,20.764208,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.244508,20.708567,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.085545,20.657481,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.234252,20.677966,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.396715,20.7132,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.270427,20.639899,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.311981,20.737246,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.328578,20.694631,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.273012,20.642572,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.294635,20.642645,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.178946,20.78396,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.375619,20.65383,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.331646,20.657715,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.395983,20.621049,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.29436,20.788852,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.362611,20.76346,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.292446,20.761289,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.371398,20.762681,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.343152,20.792996,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.327217,20.698931,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.371781,20.767385,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.335601,20.67348,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.22666,20.684002,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.378392,20.675743,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.393181,20.622183,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.279842,20.743067,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.306358,20.688603,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.372373,20.673632,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.279777,20.657448,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.272301,20.715927,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.125798,20.688338,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.27247,20.761645,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.32889,20.605226,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.300209,20.663843,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.317338,20.716673,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.332424,20.666496,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.338341,20.621227,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.290005,20.772207,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.324912,20.76739,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.228822,20.733307,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.387899,20.734077,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.266095,20.707008,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.393127,20.75526,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.240356,20.788126,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.31784,20.769655,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.357844,20.739286,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.249848,20.619556,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.277278,20.651065,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.26147,20.74823,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.290132,20.773367,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.31733,20.749433,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.258449,20.690461,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.363991,20.797382,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.298777,20.65284,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.288697,20.784324,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.362676,20.750071,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.217008,20.777125,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.25677,20.658617,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.233209,20.712446,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.25703,20.767149,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.28775,20.607351,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.253517,20.75302,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.258436,20.624001,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.270456,20.755253,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.239562,20.688262,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.23884,20.778794,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.197252,20.703856,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.33386,20.684059,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.279472,20.699673,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.273536,20.764653,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.317085,20.76454,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.054937,20.753681,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.208444,20.667468,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.357771,20.703136,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.383933,20.646029,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.217951,20.704815,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.350786,20.654751,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.357596,20.753971,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.324398,20.793023,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.325629,20.763762,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.202737,20.679149,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.201686,20.649491,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.338518,20.742271,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.24996,20.699004,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.230996,20.699686,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.316331,20.666955,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.328708,20.635549,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.361983,20.667348,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.342869,20.670215,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.290076,20.690116,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.359803,20.655096,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.368719,20.751236,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense subsp. macrocephalum (A.Gray) Meyrat","Argyroxiphium","sandwicense_macrocephalum",-156.264648,20.773253,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
